timestamp_iso,accelerometers_std_g,missing_value_reason,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-03-04 02:26:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,26
2024-03-04 02:27:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,27
2024-03-04 02:28:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,28
2024-03-04 02:29:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,29
2024-03-04 02:30:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,30
2024-03-04 02:31:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,31
2024-03-04 02:32:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,32
2024-03-04 02:33:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,33
2024-03-04 02:34:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,34
2024-03-04 02:35:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,35
2024-03-04 02:36:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,36
2024-03-04 02:37:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,37
2024-03-04 02:38:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,38
2024-03-04 02:39:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,39
2024-03-04 02:40:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,40
2024-03-04 02:41:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,41
2024-03-04 02:42:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,42
2024-03-04 02:43:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,43
2024-03-04 02:44:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,44
2024-03-04 02:45:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,45
2024-03-04 02:46:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,46
2024-03-04 02:47:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,47
2024-03-04 02:48:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,48
2024-03-04 02:49:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,49
2024-03-04 02:50:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,50
2024-03-04 02:51:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,51
2024-03-04 02:52:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,52
2024-03-04 02:53:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,53
2024-03-04 02:54:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,54
2024-03-04 02:55:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,55
2024-03-04 02:56:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,56
2024-03-04 02:57:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,57
2024-03-04 02:58:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,58
2024-03-04 02:59:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,2,59
2024-03-04 03:00:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,0
2024-03-04 03:01:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,1
2024-03-04 03:02:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,2
2024-03-04 03:03:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,3,3
