timestamp_iso,accelerometers_std_g,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-04-26 05:34:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,41.068512,60,17.0,0,35.51,100,5,34
2024-04-26 05:35:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,50.058537,57,15.0,0,35.61,100,5,35
2024-04-26 05:36:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,38.896744,60,17.0,0,35.69,100,5,36
2024-04-26 05:37:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,35.870903,60,19.0,0,35.75,100,5,37
2024-04-26 05:38:00+00:00,0.003,0,9,0,9,still,7.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,,61,17.0,0,35.81,100,5,38
2024-04-26 05:39:00+00:00,0.002,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,,58,18.0,0,35.87,100,5,39
2024-04-26 05:40:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,111.29574,58,17.0,0,35.92,100,5,40
2024-04-26 05:41:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,95.6607,59,17.0,0,35.95,100,5,41
2024-04-26 05:42:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,,60,15.0,0,35.98,100,5,42
2024-04-26 05:43:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,89.8839,61,16.0,0,36.0,100,5,43
2024-04-26 05:44:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,85.88465,60,16.0,0,36.02,100,5,44
2024-04-26 05:45:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,80.62297,61,16.0,0,36.04,100,5,45
2024-04-26 05:46:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,84.942764,61,16.0,0,36.06,100,5,46
2024-04-26 05:47:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,78.48264,61,17.0,0,36.08,100,5,47
2024-04-26 05:48:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,70.12029,61,17.0,0,36.09,100,5,48
2024-04-26 05:49:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,63.23722,61,16.0,0,36.1,100,5,49
2024-04-26 05:50:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,65.68357,61,17.0,0,36.12,100,5,50
2024-04-26 05:51:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,72.66933,60,17.0,0,36.12,100,5,51
2024-04-26 05:52:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,69.72528,61,17.0,0,36.13,100,5,52
2024-04-26 05:53:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,54.019966,61,16.0,0,36.14,100,5,53
2024-04-26 05:54:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,47.689762,62,17.0,0,36.15,100,5,54
2024-04-26 05:55:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,52.06645,61,17.0,0,36.16,100,5,55
2024-04-26 05:56:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,49.503105,61,17.0,0,36.17,100,5,56
2024-04-26 05:57:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,47.337563,62,18.0,0,36.17,100,5,57
2024-04-26 05:58:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,49.49424,60,17.0,0,36.18,100,5,58
2024-04-26 05:59:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,49.812206,61,17.0,0,36.19,100,5,59
2024-04-26 06:00:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,48.177216,60,17.0,0,36.19,100,6,0
2024-04-26 06:01:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,45.294197,62,17.0,0,36.2,100,6,1
2024-04-26 06:02:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,51.822613,61,17.0,0,36.2,100,6,2
2024-04-26 06:03:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,48.3255,60,17.0,0,36.21,100,6,3
2024-04-26 06:04:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,48.10434,61,17.0,0,36.22,100,6,4
2024-04-26 06:05:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,42.91639,61,18.0,0,36.23,100,6,5
2024-04-26 06:06:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,46.86684,61,18.0,0,36.23,100,6,6
2024-04-26 06:07:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,47.808147,61,17.0,0,36.23,100,6,7
2024-04-26 06:08:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.3,0.95,41.54302,60,17.0,0,36.24,100,6,8
2024-04-26 06:09:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.31,0.95,41.598167,61,17.0,0,36.24,100,6,9
2024-04-26 06:10:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.31,0.95,44.97185,61,17.0,0,36.25,100,6,10
2024-04-26 06:11:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.31,0.95,43.121643,61,18.0,0,36.26,100,6,11
2024-04-26 06:12:00+00:00,0.011,321,604,356,771,still,25.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.32,1.05,,71,18.0,0,36.24,100,6,12
2024-04-26 06:13:00+00:00,0.002,0,7,0,7,still,0.0,sedentary,sitting_reclining_lying,standing,0.32,0.95,,61,16.0,0,36.12,100,6,13
2024-04-26 06:14:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,45.645657,57,17.0,0,35.97,100,6,14
2024-04-26 06:15:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,37.77605,58,16.0,0,35.83,100,6,15
2024-04-26 06:16:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,33.272804,59,17.0,0,35.71,100,6,16
2024-04-26 06:17:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,30.597635,60,17.0,0,35.58,100,6,17
2024-04-26 06:18:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,36.43128,58,16.0,0,35.47,100,6,18
2024-04-26 06:19:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,31.799715,60,17.0,0,35.37,100,6,19
2024-04-26 06:20:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,31.734482,59,17.0,0,35.28,100,6,20
2024-04-26 06:21:00+00:00,0.002,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,,70,17.0,0,35.2,100,6,21
2024-04-26 06:22:00+00:00,0.008,5,479,248,539,still,24.0,sedentary,sitting_reclining_lying,standing,0.3,0.95,,74,,0,35.13,100,6,22
2024-04-26 06:23:00+00:00,0.014,328,424,328,628,still,16.0,sedentary,sitting_reclining_lying,standing,0.28,1.5,,72,,5,35.1,100,6,23
2024-04-26 06:24:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,60.079044,112,15.0,0,35.06,100,6,24
2024-04-26 06:25:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.29,0.95,41.061153,62,16.0,0,35.05,100,6,25
2024-04-26 06:26:00+00:00,0.017,384,1588,742,1794,still,35.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.29,2.13,,61,,0,35.08,100,6,26
2024-04-26 06:27:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.28,0.95,46.94532,56,16.0,0,35.13,100,6,27
2024-04-26 06:28:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.27,0.95,47.304386,56,16.0,0,35.23,100,6,28
2024-04-26 06:29:00+00:00,0.001,0,65,0,65,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.27,0.95,,58,17.0,0,35.34,100,6,29
2024-04-26 06:30:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.27,0.95,63.86907,58,15.0,0,35.44,100,6,30
2024-04-26 06:31:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.27,0.95,41.71159,58,16.0,0,35.53,100,6,31
2024-04-26 06:32:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.26,0.95,49.131626,62,16.0,0,35.59,100,6,32
2024-04-26 06:33:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,44.536453,60,15.0,0,35.63,100,6,33
2024-04-26 06:34:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,44.07334,58,16.0,0,35.65,100,6,34
2024-04-26 06:35:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,,58,16.0,0,35.67,100,6,35
2024-04-26 06:36:00+00:00,0.003,0,115,24,117,still,3.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,,57,17.0,0,35.7,100,6,36
2024-04-26 06:37:00+00:00,0.015,218,522,645,857,still,15.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.25,1.91,,59,17.0,7,35.71,100,6,37
2024-04-26 06:38:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,standing,sitting_reclining_lying,0.25,0.95,49.853725,57,,0,35.67,100,6,38
2024-04-26 06:39:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,standing,sitting_reclining_lying,0.25,0.95,38.801136,58,16.0,0,35.64,100,6,39
2024-04-26 06:40:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,standing,sitting_reclining_lying,0.25,0.95,37.30981,59,17.0,0,35.61,100,6,40
2024-04-26 06:41:00+00:00,0.002,86,100,255,287,still,3.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,,59,15.0,0,35.6,100,6,41
2024-04-26 06:42:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,47.929146,57,17.0,0,35.58,100,6,42
2024-04-26 06:43:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,49.212914,56,16.0,0,35.56,100,6,43
2024-04-26 06:44:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,42.197628,57,16.0,0,35.55,100,6,44
2024-04-26 06:45:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,49.186214,56,16.0,0,35.55,100,6,45
2024-04-26 06:46:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,43.23708,57,16.0,0,35.55,100,6,46
2024-04-26 06:47:00+00:00,0.002,18,0,24,30,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,,61,16.0,0,35.56,100,6,47
2024-04-26 06:48:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,54.68693,55,16.0,0,35.55,100,6,48
2024-04-26 06:49:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,61.460815,58,,0,35.54,100,6,49
2024-04-26 06:50:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,52.820267,57,17.0,0,35.55,100,6,50
2024-04-26 06:51:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.24,0.95,50.161636,56,16.0,0,35.56,100,6,51
2024-04-26 06:52:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.24,0.95,44.646877,57,16.0,0,35.57,100,6,52
2024-04-26 06:53:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,46.43845,57,16.0,0,35.59,100,6,53
2024-04-26 06:54:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.24,0.95,143.63177,57,19.0,0,35.61,100,6,54
2024-04-26 06:55:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.25,0.95,71.85611,58,,0,35.62,100,6,55
2024-04-26 06:56:00+00:00,0.021,681,576,557,1051,still,29.0,MPA,standing,standing,0.24,3.02,,65,,5,35.63,100,6,56
2024-04-26 06:57:00+00:00,0.002,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.25,0.95,85.38165,100,16.0,0,35.58,100,6,57
2024-04-26 06:58:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.26,0.95,,93,17.0,0,35.52,100,6,58
2024-04-26 06:59:00+00:00,0.002,0,0,0,0,still,2.0,sedentary,sitting_reclining_lying,standing,0.25,0.95,,56,,0,35.49,100,6,59
2024-04-26 07:00:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.25,0.95,38.36802,62,25.0,0,35.48,100,7,0
2024-04-26 07:01:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.24,0.95,29.311293,68,,0,35.48,100,7,1
2024-04-26 07:02:00+00:00,0.004,0,131,56,142,still,10.0,sedentary,sitting_reclining_lying,standing,0.25,0.95,,67,,0,35.49,100,7,2
2024-04-26 07:03:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.28,0.95,82.88676,55,17.0,0,35.49,100,7,3
2024-04-26 07:04:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,50.42729,58,,0,35.48,100,7,4
2024-04-26 07:05:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,34.321655,63,19.0,0,35.47,100,7,5
2024-04-26 07:06:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,40.105606,60,14.0,0,35.46,100,7,6
2024-04-26 07:07:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,40.465626,59,18.0,0,35.44,100,7,7
2024-04-26 07:08:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,64.488335,58,18.0,0,35.44,100,7,8
2024-04-26 07:09:00+00:00,0.003,44,155,62,172,still,9.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,,62,,0,35.43,100,7,9
2024-04-26 07:10:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,69.88013,55,18.0,0,35.42,100,7,10
2024-04-26 07:11:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.29,0.95,55.496777,56,16.0,0,35.43,100,7,11
2024-04-26 07:12:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,43.70229,58,20.0,0,35.44,100,7,12
2024-04-26 07:13:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,41.856064,59,20.0,0,35.45,100,7,13
2024-04-26 07:14:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,53.29025,60,,0,35.45,100,7,14
2024-04-26 07:15:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,46.13942,58,13.0,0,35.45,100,7,15
2024-04-26 07:16:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,47.70036,61,21.0,0,35.45,100,7,16
2024-04-26 07:17:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,35.981667,60,15.0,0,35.45,100,7,17
2024-04-26 07:18:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,39.69836,61,22.0,0,35.45,100,7,18
2024-04-26 07:19:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,37.16246,62,17.0,0,35.45,100,7,19
2024-04-26 07:20:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.27,0.95,37.673416,62,,0,35.45,100,7,20
2024-04-26 07:21:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.26,0.95,,60,,0,35.44,100,7,21
2024-04-26 07:22:00+00:00,0.001,9,17,14,23,still,1.0,sedentary,sitting_reclining_lying,standing,0.26,0.95,,60,17.0,0,35.43,100,7,22
2024-04-26 07:23:00+00:00,0.003,13,114,73,135,still,10.0,sedentary,sitting_reclining_lying,standing,0.23,0.95,,63,19.0,0,35.39,100,7,23
2024-04-26 07:24:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.21,0.95,60.688732,56,,0,35.34,100,7,24
2024-04-26 07:25:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.22,0.95,42.434654,60,20.0,0,35.29,100,7,25
2024-04-26 07:26:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.22,0.95,44.92081,61,22.0,0,35.27,100,7,26
2024-04-26 07:27:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.21,0.95,46.604614,60,21.0,0,35.25,100,7,27
2024-04-26 07:28:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.21,0.95,32.01423,62,,0,35.24,100,7,28
2024-04-26 07:29:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.21,0.95,32.130676,65,,0,35.24,100,7,29
2024-04-26 07:30:00+00:00,0.003,0,27,59,64,still,6.0,sedentary,sitting_reclining_lying,standing,0.2,0.95,,61,,0,35.25,100,7,30
2024-04-26 07:31:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.2,0.95,33.66106,61,17.0,0,35.27,100,7,31
2024-04-26 07:32:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.2,0.95,37.300953,62,19.0,0,35.29,100,7,32
2024-04-26 07:33:00+00:00,0.002,0,0,0,0,still,2.0,sedentary,sitting_reclining_lying,standing,0.19,0.95,,59,19.0,0,35.32,100,7,33
2024-04-26 07:34:00+00:00,0.004,0,278,182,332,still,12.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,,61,17.0,0,35.34,100,7,34
2024-04-26 07:35:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,50.45292,61,19.0,0,35.36,100,7,35
2024-04-26 07:36:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,44.435555,58,19.0,0,35.37,100,7,36
2024-04-26 07:37:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,,64,,0,35.37,100,7,37
2024-04-26 07:38:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,52.34322,58,15.0,0,35.37,100,7,38
2024-04-26 07:39:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,54.304672,58,18.0,0,35.37,100,7,39
2024-04-26 07:40:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,48.197186,60,,0,35.37,100,7,40
2024-04-26 07:41:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,,60,20.0,0,35.38,100,7,41
2024-04-26 07:42:00+00:00,0.001,0,0,0,0,still,1.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,,60,19.0,0,35.38,100,7,42
2024-04-26 07:43:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,48.366722,59,15.0,0,35.39,100,7,43
2024-04-26 07:44:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,44.822456,59,18.0,0,35.4,100,7,44
2024-04-26 07:45:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.18,0.95,50.234245,59,,0,35.42,100,7,45
2024-04-26 07:46:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,44.6446,60,18.0,0,35.43,100,7,46
2024-04-26 07:47:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,41.753063,59,,0,35.44,100,7,47
2024-04-26 07:48:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,47.40204,58,16.0,0,35.46,100,7,48
2024-04-26 07:49:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,49.686344,57,15.0,0,35.47,100,7,49
2024-04-26 07:50:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,60.27315,58,17.0,0,35.48,100,7,50
2024-04-26 07:51:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,50.880623,56,15.0,0,35.49,100,7,51
2024-04-26 07:52:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,44.411263,58,18.0,0,35.5,100,7,52
2024-04-26 07:53:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,50.863724,58,17.0,0,35.52,100,7,53
2024-04-26 07:54:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,47.782875,57,17.0,0,35.53,100,7,54
2024-04-26 07:55:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,72.45164,57,16.0,0,35.54,100,7,55
2024-04-26 07:56:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,,56,16.0,0,35.55,100,7,56
2024-04-26 07:57:00+00:00,0.002,0,15,74,75,still,3.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,,62,15.0,0,35.56,100,7,57
2024-04-26 07:58:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.17,0.95,51.78834,54,15.0,0,35.57,100,7,58
2024-04-26 07:59:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,49.484325,55,15.0,0,35.58,100,7,59
2024-04-26 08:00:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,42.15944,55,17.0,0,35.59,100,8,0
2024-04-26 08:01:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,43.48035,56,15.0,0,35.61,100,8,1
2024-04-26 08:02:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,41.216965,56,16.0,0,35.63,100,8,2
2024-04-26 08:03:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,44.99775,56,16.0,0,35.65,100,8,3
2024-04-26 08:04:00+00:00,0.001,0,0,4,4,still,0.0,sedentary,sitting_reclining_lying,standing,0.16,0.95,,56,17.0,0,35.67,100,8,4
2024-04-26 08:05:00+00:00,0.011,415,362,261,609,still,14.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.14,2.09,,55,16.0,5,35.65,100,8,5
2024-04-26 08:06:00+00:00,0.001,0,16,18,24,still,0.0,sedentary,standing,sitting_reclining_lying,0.14,0.95,,57,16.0,0,35.6,100,8,6
2024-04-26 08:07:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,standing,sitting_reclining_lying,0.15,0.95,63.081543,57,17.0,0,35.58,100,8,7
2024-04-26 08:08:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,standing,sitting_reclining_lying,0.19,0.95,34.08509,59,17.0,0,35.6,100,8,8
2024-04-26 08:09:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,standing,sitting_reclining_lying,0.24,0.95,31.829119,59,16.0,0,35.66,100,8,9
2024-04-26 08:10:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,standing,sitting_reclining_lying,0.25,0.95,35.99504,59,17.0,0,35.7,100,8,10
2024-04-26 08:11:00+00:00,0.001,0,0,0,0,still,0.0,sedentary,standing,sitting_reclining_lying,0.27,0.95,38.629654,57,16.0,0,35.72,100,8,11
