timestamp_iso,accelerometers_std_g,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-05-09 02:26:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,standing,sitting_reclining_lying,0.06,0.95,,71.0,,0.0,0.0,33.64,100.0,2,26
2024-05-09 02:27:00+00:00,0.045,1542.0,989.0,1059.0,2115.0,generic,55.0,MPA,standing,standing,0.1,3.41,,75.0,,0.0,5.0,33.6,100.0,2,27
2024-05-09 02:28:00+00:00,0.081,2069.0,2801.0,2634.0,4366.0,generic,135.0,LPA,miscellaneous,sitting_reclining_lying,0.08,2.73,,90.0,,0.0,35.0,33.69,100.0,2,28
2024-05-09 02:29:00+00:00,0.13,3940.0,3470.0,4542.0,6942.0,generic,146.0,MPA,standing,standing,0.06,4.12,,95.0,,0.0,67.0,33.63,100.0,2,29
2024-05-09 02:30:00+00:00,0.096,2090.0,3835.0,3680.0,5711.0,generic,99.0,MPA,standing,standing,0.06,3.32,,86.0,,0.0,38.0,33.5,100.0,2,30
2024-05-09 02:31:00+00:00,0.024,60.0,161.0,916.0,931.0,walking,54.0,LPA,sitting_reclining_lying,standing,0.05,1.73,,79.0,,0.0,0.0,33.47,100.0,2,31
2024-05-09 02:32:00+00:00,0.064,1124.0,1513.0,1144.0,2204.0,generic,51.0,MPA,standing,standing,0.05,3.23,,75.0,,0.0,5.0,33.43,100.0,2,32
2024-05-09 02:33:00+00:00,0.025,329.0,749.0,846.0,1176.0,still,36.0,LPA,miscellaneous,sitting_reclining_lying,0.04,1.64,,74.0,,0.0,5.0,33.34,100.0,2,33
2024-05-09 02:34:00+00:00,0.115,2263.0,3112.0,2196.0,4430.0,generic,110.0,MPA,standing,standing,0.05,4.69,,72.0,,0.0,21.0,33.39,100.0,2,34
2024-05-09 02:35:00+00:00,0.049,662.0,1327.0,680.0,1631.0,generic,91.0,MPA,standing,standing,0.06,3.22,,72.0,,0.0,5.0,33.25,100.0,2,35
2024-05-09 02:36:00+00:00,0.073,893.0,1770.0,720.0,2109.0,generic,54.0,MPA,standing,standing,0.06,5.23,,77.0,,0.0,0.0,33.18,100.0,2,36
2024-05-09 02:37:00+00:00,0.038,722.0,1553.0,797.0,1888.0,generic,77.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.06,1.78,,77.0,,0.0,0.0,33.27,100.0,2,37
2024-05-09 02:38:00+00:00,0.014,105.0,1275.0,320.0,1318.0,generic,36.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.05,1.51,,71.0,,0.0,0.0,33.2,100.0,2,38
2024-05-09 02:39:00+00:00,0.03,259.0,1822.0,363.0,1875.0,generic,70.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.05,1.64,,74.0,,0.0,0.0,33.13,100.0,2,39
2024-05-09 02:40:00+00:00,0.025,294.0,1086.0,384.0,1188.0,generic,33.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.07,1.85,,74.0,,0.0,0.0,33.14,100.0,2,40
2024-05-09 02:41:00+00:00,0.05,923.0,1554.0,575.0,1896.0,generic,47.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.05,2.66,,72.0,,0.0,0.0,33.25,100.0,2,41
2024-05-09 02:42:00+00:00,0.02,295.0,953.0,165.0,1011.0,generic,54.0,sedentary,standing,sitting_reclining_lying,0.06,1.33,,73.0,,0.0,5.0,33.16,100.0,2,42
2024-05-09 02:43:00+00:00,0.039,825.0,1662.0,848.0,2040.0,still,47.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.06,2.96,,71.0,,0.0,14.0,33.27,100.0,2,43
2024-05-09 02:44:00+00:00,0.003,5.0,221.0,0.0,221.0,still,7.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.05,0.95,,50.0,,0.0,0.0,33.47,100.0,2,44
2024-05-09 02:45:00+00:00,0.003,0.0,25.0,0.0,25.0,still,3.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.06,0.95,,58.0,,0.0,0.0,33.63,100.0,2,45
2024-05-09 02:46:00+00:00,0.004,1.0,0.0,0.0,1.0,still,7.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.07,0.95,,71.0,,0.0,0.0,33.59,100.0,2,46
2024-05-09 02:47:00+00:00,0.025,379.0,707.0,417.0,904.0,still,17.0,MPA,standing,standing,0.07,3.38,,75.0,,0.0,5.0,33.55,100.0,2,47
2024-05-09 02:48:00+00:00,0.011,180.0,122.0,363.0,423.0,still,13.0,sedentary,standing,sitting_reclining_lying,0.07,1.33,,73.0,19.0,0.0,0.0,33.16,100.0,2,48
2024-05-09 02:49:00+00:00,0.014,411.0,1149.0,269.0,1249.0,still,15.0,LPA,miscellaneous,sitting_reclining_lying,0.06,2.5,,76.0,19.0,0.0,0.0,33.1,100.0,2,49
2024-05-09 02:50:00+00:00,0.027,409.0,1136.0,1002.0,1569.0,generic,35.0,LPA,sitting_reclining_lying,standing,0.06,2.54,,71.0,,0.0,6.0,33.52,100.0,2,50
2024-05-09 02:51:00+00:00,0.002,0.0,0.0,0.0,0.0,still,1.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.05,0.95,,73.0,15.0,0.0,0.0,33.37,100.0,2,51
2024-05-09 02:52:00+00:00,0.041,818.0,1070.0,443.0,1417.0,still,26.0,MPA,standing,standing,0.05,4.86,,72.0,15.0,0.0,0.0,33.26,100.0,2,52
2024-05-09 02:53:00+00:00,0.032,315.0,685.0,273.0,801.0,still,26.0,MPA,standing,standing,0.05,3.17,,77.0,,0.0,0.0,33.38,100.0,2,53
2024-05-09 02:54:00+00:00,0.004,20.0,44.0,15.0,50.0,still,6.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.06,0.95,,78.0,,0.0,0.0,33.34,100.0,2,54
2024-05-09 02:55:00+00:00,0.002,0.0,0.0,0.0,0.0,still,4.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.07,0.95,,74.0,,0.0,0.0,33.34,100.0,2,55
2024-05-09 02:56:00+00:00,0.046,837.0,1986.0,587.0,2233.0,generic,68.0,MPA,standing,standing,0.07,3.08,,78.0,,0.0,6.0,33.31,100.0,2,56
2024-05-09 02:57:00+00:00,0.009,65.0,793.0,52.0,797.0,generic,24.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.07,0.95,,82.0,,0.0,0.0,33.41,100.0,2,57
2024-05-09 02:58:00+00:00,0.007,3.0,357.0,0.0,357.0,generic,18.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.08,0.95,,74.0,,0.0,0.0,33.52,100.0,2,58
2024-05-09 02:59:00+00:00,0.009,74.0,459.0,41.0,466.0,generic,15.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.08,0.95,,74.0,,0.0,0.0,33.63,100.0,2,59
2024-05-09 03:00:00+00:00,0.088,1127.0,2404.0,1241.0,2930.0,generic,49.0,VPA,standing,standing,0.08,7.64,,78.0,,0.0,12.0,33.78,100.0,3,0
2024-05-09 03:01:00+00:00,0.043,471.0,1651.0,719.0,1861.0,still,35.0,MPA,standing,standing,0.08,4.53,,77.0,,0.0,0.0,33.86,100.0,3,1
2024-05-09 03:02:00+00:00,0.017,313.0,982.0,368.0,1094.0,generic,32.0,sedentary,sitting_reclining_lying,miscellaneous,0.08,1.37,,77.0,,0.0,0.0,33.91,100.0,3,2
2024-05-09 03:03:00+00:00,0.047,498.0,1091.0,489.0,1295.0,generic,39.0,MPA,standing,standing,0.08,4.64,,70.0,,0.0,0.0,33.91,100.0,3,3
2024-05-09 03:04:00+00:00,0.027,267.0,136.0,211.0,366.0,still,10.0,LPA,miscellaneous,sitting_reclining_lying,0.09,2.71,,71.0,,0.0,0.0,33.93,100.0,3,4
2024-05-09 03:05:00+00:00,0.018,389.0,1139.0,329.0,1247.0,generic,24.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.08,2.15,,77.0,,0.0,7.0,33.83,100.0,3,5
2024-05-09 03:06:00+00:00,0.012,108.0,1176.0,330.0,1226.0,generic,33.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.08,0.95,,77.0,,0.0,0.0,33.87,100.0,3,6
2024-05-09 03:07:00+00:00,0.028,998.0,1859.0,787.0,2251.0,generic,35.0,MPA,standing,standing,0.07,4.6,,81.0,,0.0,0.0,34.08,100.0,3,7
2024-05-09 03:08:00+00:00,0.038,762.0,2457.0,1485.0,2970.0,generic,71.0,LPA,sitting_reclining_lying,standing,0.07,1.65,,85.0,,0.0,0.0,34.11,100.0,3,8
2024-05-09 03:09:00+00:00,0.016,139.0,502.0,180.0,551.0,still,12.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.05,1.84,,77.0,21.0,0.0,7.0,33.85,100.0,3,9
2024-05-09 03:10:00+00:00,0.001,0.0,0.0,0.0,0.0,still,0.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.04,0.95,17.544668,74.0,20.0,0.0,0.0,33.64,100.0,3,10
2024-05-09 03:11:00+00:00,0.012,123.0,460.0,105.0,487.0,still,14.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.04,1.23,,76.0,19.0,0.0,0.0,33.59,100.0,3,11
2024-05-09 03:12:00+00:00,0.038,550.0,1914.0,1375.0,2420.0,generic,68.0,LPA,sitting_reclining_lying,standing,0.05,1.68,,73.0,,0.0,10.0,33.63,100.0,3,12
2024-05-09 03:13:00+00:00,0.033,708.0,2109.0,1247.0,2550.0,generic,67.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.04,2.1,,75.0,,0.0,0.0,33.56,100.0,3,13
2024-05-09 03:14:00+00:00,0.05,376.0,1603.0,1090.0,1974.0,generic,79.0,LPA,sitting_reclining_lying,miscellaneous,0.04,2.42,,69.0,,0.0,0.0,33.59,100.0,3,14
